date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-08 09:40,-175.43,-947.59,2926.31,6995.74,55.32,0.00,42.00,46.26,80.42,0.00,38.07,104.48,1199.40,6796.97,3804.07,5370.37,289.31,520.48,0.11,0.00,2.02,1.55,3.72,0.00,1.94,0.00,120.54
2025-06-08 09:45,-282.16,-949.01,2932.84,7027.40,54.26,0.00,43.00,46.26,80.73,0.00,37.29,106.83,1162.40,6814.06,3768.52,5572.04,289.95,522.68,0.11,0.00,2.06,1.55,3.73,0.00,1.90,0.00,81.71
2025-06-08 09:50,-244.32,-953.41,2902.19,6858.28,54.14,0.00,40.00,45.59,79.94,0.00,37.29,29.56,1090.34,6811.88,3751.84,5773.70,286.96,510.13,0.11,0.00,1.92,1.53,3.70,0.00,1.90,0.00,25.62
2025-06-08 09:55,-292.45,-952.51,2884.19,6840.11,52.58,-0.10,40.00,46.26,80.15,0.00,37.54,2.63,984.43,6857.87,3796.49,5975.37,285.29,508.65,0.11,0.00,1.92,1.55,3.71,0.00,1.91,0.00,16.25
2025-06-08 10:00,-236.96,-949.15,2876.47,6876.50,47.70,-0.10,43.00,45.59,80.57,0.00,37.23,2.57,876.13,6945.11,3608.58,6177.04,284.68,511.25,0.10,0.00,2.06,1.53,3.73,0.00,1.90,0.00,20.32
2025-06-08 10:05,-295.70,-948.64,2919.47,6904.57,43.57,-0.10,43.00,45.59,80.73,0.00,36.97,11.64,883.32,6855.94,3445.85,6341.07,288.71,513.33,0.09,0.00,2.06,1.53,3.73,0.00,1.89,0.00,33.15
2025-06-08 10:10,-195.62,-952.10,2923.84,6876.64,48.43,-0.10,42.00,45.59,80.58,0.00,36.67,23.67,888.98,6455.84,3745.40,6505.09,289.07,511.26,0.10,0.00,2.02,1.53,3.73,0.00,1.87,0.00,46.34
2025-06-08 10:15,-197.63,-951.95,2899.59,6791.89,51.90,-0.10,39.00,45.59,80.04,0.00,37.17,3.34,936.58,6394.10,3882.58,6669.12,286.71,505.06,0.11,0.00,1.87,1.53,3.70,0.00,1.90,0.00,90.13
2025-06-08 10:20,-199.62,-949.12,2923.59,6885.53,53.60,-0.10,40.00,45.59,80.54,0.00,37.29,12.48,943.56,6351.42,3669.99,6833.14,289.06,511.94,0.11,0.00,1.92,1.53,3.72,0.00,1.90,0.00,92.96
2025-06-08 10:25,-182.19,-951.99,2917.06,6866.14,52.27,-0.10,40.00,46.26,50.20,0.00,36.74,3.56,1079.47,6228.80,3533.82,6997.17,288.40,510.50,0.11,0.00,1.92,1.55,2.44,0.00,1.88,0.00,212.12
2025-06-08 10:30,-270.80,-951.30,2871.44,6651.20,50.04,-0.10,40.00,45.59,53.03,0.00,36.85,4.82,1103.71,6132.11,3822.46,7161.19,283.92,494.52,0.10,0.00,1.92,1.53,2.56,0.00,1.88,0.00,150.88
2025-06-08 10:35,-192.69,-947.84,2903.06,6668.15,49.92,-0.10,40.00,45.59,43.52,0.00,37.34,17.98,1074.89,6083.33,3658.36,7293.66,287.08,495.67,0.10,0.00,1.92,1.53,2.16,0.00,1.90,0.00,61.22
2025-06-08 10:40,-265.50,-947.87,2937.31,6723.79,45.61,0.00,44.00,45.59,43.82,0.00,37.40,139.39,1055.29,6004.64,3638.02,7426.14,290.41,499.73,0.09,0.00,2.11,1.53,2.17,0.00,1.91,0.00,88.26
2025-06-08 10:45,-270.83,-949.51,2922.94,6666.89,48.39,0.00,40.00,45.59,43.47,0.00,38.43,112.26,889.73,5925.27,3831.50,7558.61,288.98,495.63,0.10,0.00,1.92,1.53,2.16,0.00,1.96,0.00,90.42
2025-06-08 10:50,-255.49,-948.61,2912.69,6635.97,50.46,0.00,40.00,46.26,43.39,0.00,36.80,21.66,904.27,5874.96,3627.87,7691.08,287.99,493.25,0.10,0.00,1.92,1.55,2.15,0.00,1.88,0.00,61.22
2025-06-08 10:55,-288.58,-948.59,2931.53,6688.81,51.91,0.00,43.00,46.26,43.31,0.00,35.52,66.78,884.50,5855.43,3662.61,7823.55,289.84,497.16,0.10,0.00,2.06,1.55,2.15,0.00,1.82,0.00,61.22
2025-06-08 11:00,-267.06,-950.37,2894.56,6607.76,51.41,0.00,40.00,45.59,43.38,0.00,34.95,10.33,876.75,5736.73,3803.25,7956.03,286.25,491.26,0.10,0.00,1.92,1.53,2.15,0.00,1.79,0.00,89.89
2025-06-08 11:05,-314.40,-949.32,2908.81,6645.89,52.01,0.00,40.00,45.59,43.50,0.00,37.72,10.91,954.15,5749.41,3669.41,8010.24,287.67,494.00,0.10,0.00,1.92,1.53,2.16,0.00,1.93,0.00,29.59
2025-06-08 11:10,-397.32,-953.65,2900.31,6583.59,49.61,0.00,40.00,46.26,43.35,0.00,38.18,24.25,945.48,5843.22,3728.82,8064.46,286.87,489.42,0.10,0.00,1.92,1.55,2.15,0.00,1.95,0.00,20.01
2025-06-08 11:15,-412.73,-946.94,2903.56,6620.39,48.58,0.00,41.00,46.26,43.57,0.00,37.78,9.58,839.47,5997.00,3673.46,8118.68,287.26,492.10,0.10,0.00,1.97,1.55,2.16,0.00,1.93,0.00,16.25
2025-06-08 11:20,-435.45,-949.54,2853.81,6620.53,50.27,0.00,40.00,46.26,43.46,0.00,35.69,4.86,830.61,6036.07,3547.03,8172.89,282.55,492.14,0.10,0.00,1.92,1.55,2.16,0.00,1.82,0.00,20.01
2025-06-08 11:25,-408.29,-948.12,2888.69,6716.18,52.12,0.00,43.00,46.26,43.86,0.00,36.06,54.37,827.94,5945.38,3466.72,8227.11,285.91,499.14,0.10,0.00,2.06,1.55,2.17,0.00,1.84,0.00,20.04
2025-06-08 11:30,-528.31,-951.36,2896.94,6587.25,53.35,0.00,39.00,46.26,43.70,0.00,36.26,14.53,815.34,5991.01,3535.67,8281.33,286.56,489.56,0.11,0.00,1.87,1.55,2.17,0.00,1.85,0.00,19.86
2025-06-08 11:35,-533.37,-948.84,2874.06,6637.89,50.77,0.00,42.00,45.59,43.59,0.00,38.46,22.99,823.01,6020.07,3344.35,8315.11,284.48,493.22,0.10,0.00,2.02,1.53,2.16,0.00,1.95,0.00,57.67
2025-06-08 11:40,-527.17,-948.06,2885.94,6518.31,50.48,-0.10,40.00,46.26,38.61,0.00,39.73,3.08,667.25,6147.49,3410.22,8348.90,285.46,484.35,0.10,0.00,1.92,1.55,1.95,0.00,2.02,0.00,21.56
2025-06-08 11:45,-665.58,-948.81,2884.56,6530.11,48.89,-0.10,40.00,46.26,38.57,0.00,40.78,2.12,667.56,6210.45,3404.42,8382.68,285.44,485.25,0.10,0.00,1.92,1.55,1.95,0.00,2.07,0.00,22.01
2025-06-08 11:50,-690.41,-949.34,2894.81,6494.95,47.85,-0.10,40.00,46.26,38.49,0.00,40.34,2.57,665.35,6230.59,3433.15,8416.47,286.37,482.58,0.10,0.00,1.92,1.55,1.94,0.00,2.05,0.00,20.48
2025-06-08 11:55,-731.83,-949.37,2890.31,6460.15,48.73,-0.10,40.00,46.26,38.44,0.00,39.35,2.69,654.39,6227.21,3513.46,8450.26,285.93,480.06,0.10,0.00,1.92,1.55,1.94,0.00,2.00,0.00,20.21
2025-06-08 12:00,-653.65,-947.29,2921.44,6520.79,50.96,-0.10,42.00,46.26,38.46,0.00,36.65,7.56,668.17,6162.35,3366.27,8484.04,288.96,484.42,0.10,0.00,2.02,1.55,1.94,0.00,1.86,0.00,22.15
2025-06-08 12:05,-768.18,-949.19,2914.19,6513.87,47.30,-0.10,42.00,44.92,38.42,0.00,38.78,2.97,681.26,6216.73,3329.26,8465.72,288.23,483.89,0.10,0.00,2.02,1.50,1.94,0.00,1.97,0.00,22.00
2025-06-08 12:10,-725.72,-946.24,2930.31,6598.51,50.14,-0.10,43.00,46.26,38.61,0.00,40.10,4.63,680.46,6224.71,3235.06,8447.39,289.77,490.15,0.10,0.00,2.06,1.55,1.95,0.00,2.03,0.00,65.35
2025-06-08 12:15,-636.66,-948.23,2895.31,6440.68,49.79,-0.10,39.00,45.59,38.47,0.00,35.60,3.00,655.05,6150.70,3363.84,8429.07,286.33,478.53,0.10,0.00,1.87,1.53,1.94,0.00,1.82,0.00,107.08
2025-06-08 12:20,-446.49,-948.95,2922.94,6508.52,49.32,0.00,40.00,45.59,38.45,0.00,34.94,7.41,700.46,6013.26,3196.87,8410.75,289.05,483.60,0.10,0.00,1.92,1.53,1.94,0.00,1.78,0.00,107.69
2025-06-08 12:25,-599.27,-947.10,2947.31,6531.55,48.99,0.00,40.00,45.59,38.43,0.00,36.43,9.05,725.05,6191.06,3040.12,8392.42,291.31,485.29,0.10,0.00,1.92,1.53,1.94,0.00,1.85,0.00,113.26
2025-06-08 12:30,-669.42,-950.46,2922.94,6453.20,48.42,0.35,40.00,46.26,38.42,0.00,34.90,3.63,647.13,6180.65,3385.66,8374.10,288.94,479.52,0.10,0.03,1.92,1.55,1.94,0.00,1.77,0.00,107.15
2025-06-08 12:35,-504.60,-947.68,2950.31,6505.86,48.09,0.00,40.00,45.59,38.63,0.00,36.86,11.46,630.62,6283.54,3154.51,8344.26,291.61,483.35,0.10,0.00,1.92,1.53,1.95,0.00,1.87,0.00,65.35
2025-06-08 12:40,-502.70,-945.72,3047.53,6554.50,46.84,-0.10,42.00,45.59,38.52,0.00,37.56,9.53,629.00,6123.15,3162.14,8314.41,300.75,486.92,0.10,0.00,2.02,1.53,1.95,0.00,1.91,0.00,8.96
2025-06-08 12:45,-632.31,-945.07,3086.69,6543.84,47.49,-0.10,42.00,46.26,38.60,0.00,38.19,7.13,622.53,6143.22,3230.02,8284.57,304.41,486.18,0.10,0.00,2.02,1.55,1.95,0.00,1.94,0.00,8.96
2025-06-08 12:50,-836.96,-945.04,3092.94,6506.42,46.93,-0.10,43.00,45.59,38.53,0.00,36.30,1.90,605.51,6204.47,3325.04,8254.73,305.03,483.38,0.10,0.00,2.06,1.53,1.95,0.00,1.85,0.00,8.96
2025-06-08 12:55,-781.05,-942.60,3100.56,6563.38,51.87,-0.10,44.00,45.59,38.50,0.00,35.70,7.19,619.47,6323.81,3192.98,8224.88,305.74,487.61,0.10,0.00,2.11,1.53,1.94,0.00,1.82,0.00,20.04
2025-06-08 13:00,-704.82,-947.31,3109.06,6487.05,52.38,-0.10,42.00,45.59,38.45,0.00,35.73,0.78,616.82,6464.13,3104.49,8195.04,306.43,482.08,0.11,0.00,2.02,1.53,1.94,0.00,1.82,0.00,14.87
2025-06-08 13:05,-747.98,-946.17,3140.81,6387.18,56.51,-0.10,41.00,45.59,38.55,0.00,38.02,0.51,600.28,6599.47,2953.22,8125.28,309.35,474.77,0.11,0.00,1.97,1.53,1.95,0.00,1.94,0.00,8.96
2025-06-08 13:10,-971.46,-946.76,3193.44,6362.17,52.78,-0.10,40.00,45.59,38.54,0.00,35.92,0.45,584.95,6587.85,3206.50,8055.53,314.31,472.95,0.11,0.00,1.92,1.53,1.95,0.00,1.83,0.00,8.96
2025-06-08 13:15,-938.00,-948.24,3192.69,6247.23,51.71,-0.10,40.00,45.59,38.44,0.00,36.63,0.46,558.12,6349.59,3586.62,7985.77,314.04,464.46,0.10,0.00,1.92,1.53,1.94,0.00,1.87,0.00,12.42
2025-06-08 13:20,-780.00,-946.25,3260.56,6333.48,46.89,0.00,41.00,45.59,38.42,0.00,35.68,0.50,570.95,6348.74,3284.67,7916.02,320.62,470.88,0.10,0.00,1.97,1.53,1.94,0.00,1.82,0.00,21.92
2025-06-08 13:25,-772.22,-947.28,3278.94,6320.74,43.51,0.00,41.00,46.26,38.51,0.00,36.95,0.73,586.60,6300.72,3349.84,7846.26,322.35,469.88,0.09,0.00,1.97,1.55,1.95,0.00,1.88,0.00,11.35
2025-06-08 13:30,-769.08,-942.39,3313.66,6351.03,49.93,0.00,42.00,45.59,38.56,0.00,35.47,0.80,590.30,6106.30,3542.54,7776.50,325.63,472.17,0.10,0.00,2.02,1.53,1.95,0.00,1.81,0.00,8.95
2025-06-08 13:35,-677.55,-942.84,3284.94,6337.69,48.86,0.00,40.00,45.59,38.59,0.00,33.12,0.82,588.46,6169.39,3428.20,7668.53,322.69,471.19,0.10,0.00,1.92,1.53,1.95,0.00,1.69,0.00,20.01
2025-06-08 13:40,-774.02,-943.36,3397.94,6376.67,50.54,0.00,42.00,46.26,38.52,0.00,34.80,1.24,602.94,6280.51,3288.94,7560.55,333.50,474.11,0.10,0.00,2.02,1.55,1.95,0.00,1.77,0.00,0.01
2025-06-08 13:45,-736.15,-941.32,3315.31,6479.54,50.44,0.00,44.00,45.59,38.48,0.00,37.41,4.12,610.59,6337.81,3266.75,7452.57,325.68,481.83,0.10,0.00,2.11,1.53,1.94,0.00,1.90,0.00,8.95
2025-06-08 13:50,-609.33,-941.42,3293.69,6481.03,50.02,0.00,45.00,46.26,38.51,0.00,36.18,12.07,623.14,6321.87,3081.06,7344.60,323.60,481.97,0.10,0.00,2.16,1.55,1.95,0.00,1.84,0.00,8.95
2025-06-08 13:55,-692.51,-939.90,3351.16,6496.01,53.36,0.00,44.00,46.26,38.53,0.00,37.63,11.03,629.17,6420.61,3174.07,7236.62,329.04,483.22,0.11,0.00,2.11,1.55,1.95,0.00,1.92,0.00,20.04
2025-06-08 14:00,-649.34,-943.97,3441.06,6413.88,53.43,0.00,41.00,45.59,38.50,0.00,36.40,0.32,611.08,6687.43,3123.95,7128.64,337.46,477.23,0.11,0.00,1.97,1.53,1.94,0.00,1.86,0.00,0.00
2025-06-08 14:05,-730.64,-946.97,3282.81,6271.73,53.47,0.00,40.00,62.32,38.55,0.00,35.62,0.31,624.23,6763.70,3433.14,6965.81,322.25,466.85,0.11,0.00,1.92,2.13,1.95,0.00,1.82,0.00,0.01
2025-06-08 14:10,-658.58,-945.80,3233.53,6401.11,54.15,0.00,40.00,67.75,38.49,0.00,35.90,0.31,594.26,6839.55,3526.76,6802.98,317.69,476.41,0.11,0.00,1.92,2.33,1.94,0.00,1.83,0.00,8.95
2025-06-08 14:15,-799.23,-949.49,3166.94,6420.52,54.08,0.00,40.00,66.11,38.52,0.00,35.50,0.36,593.17,7064.90,3752.48,6640.15,311.26,477.97,0.11,0.00,1.92,2.27,1.95,0.00,1.81,0.00,65.35
2025-06-08 14:20,-522.33,-941.07,3278.66,6513.71,52.93,0.00,40.00,72.33,38.48,0.00,34.84,0.46,618.84,6847.14,3384.72,6477.32,321.97,484.91,0.11,0.00,1.92,2.49,1.94,0.00,1.77,0.00,20.01
2025-06-08 14:25,-515.40,-942.05,3386.81,6624.86,51.95,-0.10,43.00,86.20,38.52,0.00,36.98,25.85,633.69,6606.74,3490.35,6314.49,332.35,493.20,0.10,0.00,2.06,3.00,1.95,0.00,1.88,0.00,14.27
2025-06-08 14:30,-360.37,-939.73,3370.19,6649.19,54.83,-0.10,44.00,86.58,38.50,0.00,37.54,37.29,649.28,6633.34,3537.24,6151.66,330.94,495.05,0.11,0.00,2.11,3.01,1.94,0.00,1.91,0.00,20.01
2025-06-08 14:35,-544.40,-946.48,3287.06,6445.39,53.78,-0.10,40.00,95.60,38.47,0.00,38.31,4.29,649.34,6950.01,3802.17,5954.02,322.79,480.02,0.11,0.00,1.92,3.33,1.94,0.00,1.95,0.00,8.95
2025-06-08 14:40,-246.84,-940.52,3358.31,6678.33,52.55,0.00,44.00,170.75,38.46,0.00,37.20,6.93,663.13,6830.66,3385.35,5756.38,329.69,497.37,0.10,0.00,2.11,5.99,1.94,0.00,1.89,0.00,-13.66
2025-06-08 14:45,-357.45,-941.67,3258.81,6834.96,52.94,-0.10,43.00,220.45,38.47,0.00,34.55,5.16,760.75,6745.33,3509.28,5558.73,320.15,509.19,0.11,0.00,2.06,7.79,1.94,0.00,1.75,0.00,-13.66
2025-06-08 14:50,-447.30,-943.78,3092.31,6951.52,53.90,-0.10,40.00,218.76,38.51,0.00,36.28,5.25,754.78,6721.46,3874.22,5361.09,304.27,518.11,0.11,0.00,1.92,7.73,1.95,0.00,1.84,0.00,0.01
2025-06-08 14:55,-255.49,-702.89,3094.44,7116.31,51.45,-0.10,43.00,200.41,38.51,0.00,37.87,2.96,776.79,6574.79,3565.51,5163.45,304.42,530.51,0.10,0.00,2.06,7.23,1.95,0.00,1.93,0.00,0.01
2025-06-08 15:00,-147.87,-698.22,3207.69,7495.01,53.82,0.00,46.00,205.19,38.58,0.00,33.81,53.66,808.17,6496.51,3306.41,4965.80,315.25,558.64,0.11,0.00,2.21,7.61,1.95,0.00,1.72,0.00,20.04
2025-06-08 15:05,-101.10,-695.41,3343.06,7676.27,52.90,0.00,46.00,216.62,38.67,0.00,31.34,124.72,834.68,6545.77,2945.08,4759.24,328.06,572.07,0.11,0.00,2.21,7.69,1.95,0.00,1.59,0.00,0.00
2025-06-08 15:10,-296.34,-698.78,3201.69,7567.72,53.42,0.00,42.00,231.48,38.67,0.00,35.99,1.44,966.19,6878.82,3294.58,4552.68,314.34,564.44,0.11,0.00,2.02,8.15,1.95,0.00,1.84,0.00,16.88
2025-06-08 15:15,-304.45,-703.20,3161.44,7671.33,53.55,0.00,39.00,236.50,38.50,0.00,35.07,24.20,942.56,6961.65,3362.89,4346.11,310.72,572.38,0.11,0.00,1.87,8.32,1.94,0.00,1.79,0.00,44.77
2025-06-08 15:20,-289.94,-703.73,3265.69,7735.18,53.71,0.00,40.00,241.24,38.47,0.00,35.93,0.35,962.39,6899.41,3524.82,4139.55,320.64,577.34,0.11,0.00,1.92,8.48,1.94,0.00,1.83,0.00,20.01
2025-06-08 15:25,-501.86,-460.55,3298.69,7784.36,50.13,0.00,40.00,286.37,38.49,0.00,35.62,1.45,947.43,7004.20,3415.45,3932.99,323.94,581.30,0.10,0.00,1.92,10.12,1.94,0.00,1.80,0.00,0.01
2025-06-08 15:30,-155.62,-457.54,3227.94,7899.51,50.57,0.00,41.00,367.20,38.64,0.00,35.83,2.17,935.85,6829.04,3465.11,3726.43,317.24,590.14,0.10,0.00,1.97,12.92,1.95,0.00,1.82,0.00,0.01
2025-06-08 15:35,-207.75,-459.15,3156.97,7934.13,51.22,0.00,50.88,367.45,38.45,0.00,34.52,0.33,938.79,7094.72,3343.92,3500.49,310.35,593.05,0.10,0.00,2.41,13.05,1.94,0.00,1.75,0.00,0.01
2025-06-08 15:40,-224.47,-455.13,3266.31,8306.33,50.45,-0.10,66.63,393.32,38.30,0.00,34.47,110.91,983.17,7094.33,3077.31,3274.56,320.81,620.88,0.10,0.00,3.14,13.95,1.93,0.00,1.75,0.00,45.30
2025-06-08 15:45,-142.44,-457.84,3342.31,8484.79,50.42,-0.10,73.13,396.99,38.28,0.00,34.17,87.79,1029.18,7050.03,3017.31,3048.63,327.80,634.28,0.10,0.00,3.43,14.07,1.93,0.00,1.73,0.00,55.08
2025-06-08 15:50,-154.76,-457.95,3391.56,8750.66,47.12,-0.10,77.75,433.54,38.38,0.00,33.43,0.74,1006.28,7106.89,3013.51,2822.70,332.47,654.08,0.10,0.00,3.63,15.15,1.94,0.00,1.69,0.00,42.11
2025-06-08 15:55,-140.92,-459.14,3490.34,8972.94,47.20,-0.10,96.88,514.91,38.27,0.00,33.28,42.75,977.14,7218.03,2801.31,2596.76,342.07,670.94,0.10,0.00,4.50,17.90,1.93,0.00,1.70,0.00,56.00
2025-06-08 16:00,-72.64,-454.84,3526.59,9226.85,47.30,-0.10,116.38,537.96,38.45,0.00,31.19,131.63,1085.07,7070.67,2566.87,2370.83,345.60,689.48,0.10,0.00,5.39,18.66,1.94,0.00,1.59,0.00,84.35
2025-06-08 16:05,-159.80,-458.65,3485.19,9556.61,49.00,-0.10,131.13,550.93,38.28,0.00,39.72,15.74,1219.78,7013.10,2672.65,2169.47,341.53,713.52,0.10,0.00,6.04,19.12,1.93,0.00,2.02,0.00,53.11
2025-06-08 16:10,-371.69,-188.00,3514.31,9806.51,52.81,-0.10,167.38,608.49,42.57,0.00,37.95,46.71,1235.18,7007.10,2502.97,1968.11,344.37,732.54,0.11,0.00,7.74,21.20,2.15,0.00,1.93,0.00,57.01
2025-06-08 16:15,-218.60,-188.60,3516.31,10134.37,57.64,0.00,187.25,673.39,41.52,0.00,36.20,31.10,1202.50,7017.13,2239.99,1766.75,344.57,757.16,0.11,0.00,8.65,23.53,2.09,0.00,1.83,0.00,58.43
2025-06-08 16:20,-291.51,0.00,3497.56,10436.11,48.79,0.00,199.75,696.85,41.70,0.00,34.22,11.69,1214.47,7051.25,1951.67,1565.39,342.74,779.16,0.10,0.00,9.21,24.38,2.10,0.00,1.75,0.00,69.49
2025-06-08 16:25,-155.15,0.00,3530.94,10838.52,51.03,0.00,227.75,725.38,41.86,0.00,32.36,63.15,1277.21,7135.22,1607.16,1364.03,346.04,808.55,0.10,0.00,10.49,25.40,2.11,0.00,1.65,0.00,87.01
2025-06-08 16:30,-60.04,0.00,3517.56,11121.01,53.06,0.00,241.38,745.28,69.43,0.00,32.96,64.35,1375.10,7148.37,1438.06,1162.67,344.68,829.37,0.11,0.00,11.11,26.34,3.80,0.00,1.68,0.00,91.81
2025-06-08 16:35,-22.09,0.00,3513.81,11386.36,50.03,0.00,252.38,762.09,121.79,0.00,32.05,43.94,1494.61,7109.79,1242.06,1024.15,344.31,848.89,0.10,0.00,11.59,26.94,6.51,0.00,1.63,0.00,91.26
2025-06-08 16:40,-52.35,0.00,3522.56,11661.31,52.12,0.00,266.75,778.86,161.25,1.72,33.99,44.72,1702.29,7105.29,987.05,885.62,345.16,869.49,0.11,0.00,12.25,27.53,8.42,0.08,1.73,0.00,90.79
2025-06-08 16:45,-38.81,0.00,3526.31,11882.57,52.02,0.00,284.63,868.17,234.08,92.21,32.21,51.30,1808.49,7059.06,733.19,747.10,345.52,886.05,0.10,0.00,13.06,30.56,12.40,4.53,1.64,0.00,93.35
2025-06-08 16:50,-36.19,0.00,3480.06,12021.20,51.36,0.00,290.25,884.27,249.74,95.40,33.34,39.39,2068.08,6990.79,573.53,608.57,341.06,896.66,0.10,0.00,13.30,31.12,13.27,4.69,1.69,0.00,93.35
2025-06-08 16:55,-23.89,0.00,3489.06,12158.16,51.01,0.00,307.38,950.81,263.99,92.99,31.03,40.12,2151.00,6959.99,469.21,470.05,341.94,906.86,0.10,0.00,14.08,33.38,14.07,4.57,1.57,0.00,109.93
2025-06-08 17:00,-13.82,0.00,3509.19,12334.98,49.94,0.00,321.50,1050.13,309.65,95.09,33.80,62.69,2214.13,6954.11,357.16,331.53,343.91,920.14,0.10,0.00,14.71,36.79,16.39,4.67,1.71,0.00,126.65
2025-06-08 17:05,-4.56,0.00,3509.56,12458.21,51.88,0.00,336.38,1102.90,499.16,95.38,35.92,104.57,2232.88,6918.00,249.38,285.59,343.92,929.49,0.10,0.00,15.38,38.66,26.14,4.69,1.83,0.00,92.27
2025-06-08 17:10,-10.28,0.00,3483.56,12510.83,50.40,0.00,348.63,1107.74,681.85,94.04,37.21,45.84,2315.51,6922.36,177.14,239.66,341.38,933.37,0.10,0.00,15.93,38.89,35.69,4.62,1.90,0.00,91.65
2025-06-08 17:15,-8.99,0.00,3494.69,12606.01,50.49,0.00,356.25,1139.38,871.81,93.95,36.32,47.80,2264.60,6886.65,116.93,193.73,342.49,940.43,0.10,0.00,16.28,40.04,46.30,4.62,1.84,0.00,103.70
2025-06-08 17:20,-4.78,0.00,3514.56,12758.77,49.30,0.00,361.75,1153.91,998.11,95.57,36.81,84.03,2334.38,6796.73,62.98,147.80,344.42,951.85,0.10,0.00,16.54,40.60,52.68,4.70,1.87,0.00,111.98
2025-06-08 17:25,-4.71,0.00,3520.94,12897.93,50.22,0.00,363.75,1197.51,1027.94,96.07,36.33,184.29,2471.23,6698.46,40.93,101.86,345.02,962.32,0.10,0.00,16.63,42.16,54.20,4.72,1.84,0.00,105.50
2025-06-08 17:30,-3.78,0.00,3504.44,12941.29,49.99,0.00,373.25,1212.84,1061.93,95.19,36.45,393.90,2467.16,6610.69,22.88,55.93,343.41,965.71,0.10,0.00,17.05,42.70,55.95,4.68,1.85,0.00,95.24
2025-06-08 17:35,-5.20,0.00,3493.06,12896.74,49.26,0.00,386.50,1209.23,1095.86,94.12,35.11,673.14,2394.49,6598.39,9.47,46.89,342.36,962.43,0.10,0.00,17.65,42.57,57.86,4.63,1.78,0.00,128.71
2025-06-08 17:40,-6.00,0.00,3487.94,12995.83,48.18,0.00,400.50,1226.64,1241.62,94.91,34.31,552.80,2338.77,6618.33,5.59,37.84,341.85,970.15,0.10,0.00,18.28,43.15,65.83,4.66,1.74,0.00,124.80
2025-06-08 17:45,-6.98,0.00,3485.69,13027.13,50.83,0.00,439.88,1209.25,1268.75,94.36,35.38,532.99,2363.36,6658.59,4.21,28.80,341.60,972.73,0.10,0.00,20.06,42.57,67.38,4.64,1.80,0.00,106.53
2025-06-08 17:50,-5.97,0.00,3516.44,13070.75,51.44,0.00,460.38,1217.54,1239.79,94.87,32.84,603.12,2409.07,6585.97,2.98,19.76,344.57,975.93,0.10,0.00,21.00,42.86,65.59,4.66,1.67,0.00,136.86
2025-06-08 17:55,-4.72,0.00,3501.31,13099.03,55.11,-0.10,455.50,1285.84,1268.87,95.23,33.42,563.19,2454.59,6471.06,1.35,10.72,343.13,978.10,0.11,0.00,20.77,45.13,67.38,4.68,1.70,0.00,130.98
2025-06-08 18:00,-8.26,0.00,3494.19,13062.77,55.09,-0.10,451.88,1237.14,1267.70,94.87,33.12,707.82,2401.88,6482.28,1.13,1.67,342.41,975.44,0.11,0.00,20.60,43.50,67.33,4.66,1.68,0.00,111.98
2025-06-08 18:05,-5.44,0.00,3497.56,13103.29,58.90,-0.10,454.50,1211.69,1246.86,94.94,34.15,727.96,2396.92,6599.99,1.13,1.39,342.72,978.43,0.12,0.00,20.72,42.65,66.00,4.67,1.73,0.00,129.57
2025-06-08 18:10,-7.63,0.00,3489.31,13056.59,56.59,-0.10,451.50,1207.44,1269.04,93.77,33.48,665.50,2431.64,6608.45,1.13,1.12,341.95,975.01,0.11,0.00,20.59,42.51,67.40,4.61,1.70,0.00,97.91
2025-06-08 18:15,-5.81,0.00,3515.69,13039.03,59.10,-0.10,458.75,1217.09,1240.77,95.74,35.76,734.70,2472.97,6619.27,1.13,0.84,344.52,973.50,0.12,0.00,20.92,42.84,65.64,4.70,1.82,0.00,132.72
2025-06-08 18:20,-7.01,0.00,3496.19,13084.38,61.49,-0.10,496.88,1285.31,1273.19,93.78,35.02,542.73,2527.96,6531.17,1.13,0.56,342.61,977.05,0.12,0.00,22.64,45.11,67.60,4.61,1.78,0.00,95.88
2025-06-08 18:25,-7.60,0.00,3497.44,13008.95,61.20,-0.10,502.50,1217.08,1226.84,94.47,34.86,698.10,2498.20,6590.67,1.12,0.28,342.73,971.24,0.12,0.00,22.89,42.83,64.97,4.64,1.77,0.00,94.22
2025-06-08 18:30,-5.25,0.00,3498.34,12968.03,62.58,-0.10,511.75,1211.63,1207.83,94.54,33.09,796.59,2390.47,6596.09,1.12,0.00,342.81,968.14,0.12,0.00,23.32,42.65,63.93,4.65,1.68,0.00,90.03
